OID,Year,Date,ID,UTMEast,UTMNorth,Sex,Weight,SVL,TailLength,TotalLength,TailStatus,ReproStatus,#FolliclesOrEggs
16124,2020,2020-03-10,2020-03-10.03,506613,2856643,Female,23200,320.0,,,Intact,Secondary,45
16125,2020,2020-03-10,2020-03-10.04,506613,2856643,Male,13900,295.5,41.0,336.5,Intact,,
16126,2020,2020-03-10,2020-03-10.05,506613,2856643,Male,13900,291.0,40.5,331.5,Intact,,
16334,2015,2015-02-26,S.26Feb15.01,481315,2818078,,,,,,,,
16335,2013,2013-11-14,S.14Nov13.02,564532,2785904,,,,,,,,
16336,2013,2013-11-14,S.14Nov13.01,565386,2816379,,,,,,,,
16337,2013,2013-12-07,S.07Dec13.01,542626,2833388,,,,,,,,
16338,2013,2013-11-05,S.05Nov13.01,527111,2849259,,,,,,,,
16339,2014,2014-07-03,S.03Jul14.06,530577,2807202,,,,,,,,
16340,2014,2014-07-03,S.03Jul14.05,530577,2807202,,,,,,,,
16341,2014,2014-07-03,S.03Jul14.04,530577,2807202,,,,,,,,
16342,2014,2014-07-03,S.03Jul14.03,530683,2806976,,,,,,,,
16343,2014,2014-07-03,S.03Jul14.02,530577,2807202,,,,,,,,
16344,2014,2014-07-03,S.03Jul14.01,530577,2807202,,,,,,,,
16345,2013,2013-11-05,5Nov13.01,542043,2833289,Male,605,93.5,,,,,
16346,,,24Feb14.01,519027,2807146,Male,,,,,,,
16348,2014,2014-04-15,15Apr14.01,519027,2807146,Female,7118,228.5,,,,,
16349,2014,2014-02-14,14Feb14.01,519027,2807146,Male,4126,177.0,,,,,
16350,2014,2014-05-01,01May14.01,,,Female,15232,256.0,,,,,
16351,2013,2013-12-07,SNOWID2273,542524,2836246,Male,,215.5,,,,Turgid,
16352,2013,2013-11-14,SNOWID2274,563603,2816392,Female,,,,,,,
16353,2013,2013-08-31,SNOWID2325,542672,2827867,Female,4968,,,,,,
16356,2013,2013-08-21,21Aug13.01,542605,2834187,Male,175,74.5,,,,,
16357,2013,2013-08-19,19Aug13.01,542663,2832442,Female,90,59.9,,,,,
16358,2013,2013-08-17,17Aug13.01,542590,2834384,Male,179,73.4,,,,,
16359,2013,2013-08-17,SNOWID2319,542681,2831922,Female,123,65.6,,,,,
16360,2013,2013-08-16,16Aug13.01,542547,2835544,Female,158,71.0,,,,,
16361,2013,2013-08-15,15Aug13.01,543420,2832392,Female,173,71.7,,,,,
16362,2013,2013-07-26,SNOWID2308,514269,2788327,Male,116,56.2,,,,,
16363,2013,2013-07-26,SNOWID2314,514269,2788327,Male,113,58.0,,,,,
16364,2013,2013-07-26,SNOWID2315,514269,2788327,Male,113,58.4,,,,,
16365,2013,2013-07-26,SNOWID2311,514269,2788327,Female,114,56.5,,,,,
16366,2013,2013-07-26,SNOWID2309,514269,2788327,Female,111,57.0,,,,,
16367,2013,2013-07-26,SNOWID2310,514269,2788327,Female,109,58.5,,,,,
16368,2013,2013-07-26,SNOWID2312,514269,2788327,Female,113,59.1,,,,,
16369,2013,2013-07-26,SNOWID2313,514269,2788327,Female,111,60.0,,,,,
16370,2013,2013-07-23,SNOWID2304,530577,2807202,Female,6498,,,,,,
16371,2013,2013-07-22,SNOWID2305,542043,2833289,,95,,,,,,
16372,2013,2013-07-22,SNOWID2307,542043,2833289,,109,,,,,,
16373,2013,2013-07-22,SNOWID2306,542043,2833289,,110,,,,,,
16374,2013,2013-07-15,SNOWID2303,514030,2788164,,88,,,,,,
16375,2013,2013-07-14,SNOWID2301,506027,2777191,,7652,,,,,,
16376,2013,2013-07-01,SNOWID2299,510992,2785961,,10098,,,,,,
16377,2013,2013-06-22,SNOWID2294,544430,2832391,,1208,,,,,,
16378,2013,2013-06-20,SNOWID2293,544228,2832389,,842,,,,,,
16379,2013,2013-06-12,SNOWID2291,530491,2807102,Male,5690,,,,,,
16380,2013,2013-06-10,SNOWID2288,542632,2833153,Female,3584,,,,,,
16381,2013,2013-06-08,SNOWID2287,542671,2832130,Male,4806,,,,,,
16382,2013,2013-06-07,SNOWID2290,518809,2802666,Male,1174,,,,,,
16383,2013,2013-06-07,SNOWID2289,518809,2802666,Female,1668,,,,,,
16384,2013,2013-06-06,SNOWID2286,515716,2789289,Male,3946,,,,,,
16385,2013,2013-06-04,SNOWID2284,532989,2841652,,48262,,,,,,
16386,2013,2013-06-02,SNOWID2283,520298,2796526,Female,2146,,,,,,
16387,2013,2013-05-31,SNOWID2281,543763,2832388,Female,756,,,,,,
16388,2013,2013-05-31,SNOWID2280,542686,2831629,Female,13378,,,,,,
16389,2013,2013-05-27,SNOWID2278,520301,2796374,Female,5096,185.0,25.0,,,Eggs,11
16390,2013,2013-05-23,SNOWID2277,542665,2829954,,3954,,,,,,
16391,2013,2013-05-23,SNOWID2276,542691,2831761,Male,8098,,,,,,
16392,2013,2013-05-18,SNOWID2275,542584,2834677,Female,1084,,,,,,
16393,2013,2013-05-14,SNOWID2269,516349,2850351,Female,17242,313.0,45.0,,,Eggs,28
16394,2013,2013-05-10,SNOWID2267,542599,2834192,,640,,,,,,
16395,2013,2013-05-10,SNOWID2268,542588,2834510,,4520,,,,,,
16396,2013,2013-04-27,SNOWID2263,520295,2795117,,2496,,,,,,
16397,2013,2013-01-15,SNOWID2230,530682,2807093,Female,9786,225.0,,,,,
16398,2013,2013-01-08,SNOWID2226,554220,2814628,Female,,325.0,,,,,
16399,2013,2013-01-07,SNOWID2227,468644,2864811,Female,,,,,,Secondary,26
16400,2013,2013-01-03,SNOWID2224,516586,2871811,Male,,,,,,,
16401,2013,2013-01-01,SNOWID2223,532806,2846786,Male,12204,240.0,,,,,
16402,2012,2012-12-26,SNOWID2225,541716,2833050,Female,75500,482.0,,,,,
16403,2012,2012-12-22,SNOWID2229,537696,2805888,Male,6206,194.0,,,,,
16404,2012,2012-12-18,SNOWID2218,511354,2786290,Male,,235.0,,,,,
16405,2012,2012-12-15,SNOWID2220,532777,2847771,,39900,405.5,,,,,
16406,2012,2012-12-15,SNOWID2222,532864,2845009,Male,7478,215.0,,,,,
16407,2012,2012-12-15,SNOWID2219,532645,2848042,Male,7106,218.0,,,,,
16408,2012,2012-12-15,SNOWID2221,532905,2843931,Male,10264,249.0,,,,,
16409,2012,2012-12-11,SNOWID2216,542972,2811567,Male,6576,233.5,,,,,
16410,2012,2012-12-09,SNOWID2215,509158,2783728,Female,7942,209.0,,,,,
16411,2012,2012-12-04,SNOWID2214,524791,2849360,Male,11626,250.5,,,,,
16412,2012,2012-12-02,SNOWID2213,538748,2807313,Male,10460,243.0,,,,,
16413,2012,2012-11-27,SNOWID2212,542782,2824348,Female,18032,274.0,,,,,
16414,2012,2012-11-22,SNOWID2205,532972,2841826,,7436,225.0,,,,,
16415,2012,2012-11-22,SNOWID2204,524735,2849344,,7830,235.0,,,,,
16416,2012,2012-11-22,SNOWID2203,489986,2860584,Male,596,100.5,,,,,
16417,2012,2012-11-22,SNOWID2206,532918,2840903,Male,26736,352.0,,,,,
16418,2012,2012-11-21,SNOWID2202,536691,2804258,Male,12856,262.0,,,,,
16419,2012,2012-11-17,SNOWID2201,511307,2786271,Female,26222,319.5,,,,,
16420,2012,2012-11-08,SNOWID2211,531384,2849377,Male,9050,224.0,,,,,
16421,2012,2012-10-28,SNOWID2239,545148,2823898,Female,22612,298.0,,,,,
16422,2012,2012-10-22,SNOWID2200,539176,2807493,,3628,182.0,,,,,
16423,2012,2012-10-22,SNOWID2246,554959,2801686,Male,490,,,,,,
16424,2012,2012-10-12,SNOWID2210,526513,2849366,Male,4756,199.0,,,,,
16425,2012,2012-10-11,SNOWID2235,542043,2833289,,560,,,,,,
16426,2012,2012-10-04,SNOWID2238,511809,2854998,,485,,,,,,
16427,2012,2012-10-03,SNOWID2234,513556,2787831,,151,,,,,,
16428,2012,2012-09-20,SNOWID2199,507644,2781313,,11588,257.5,,,,,
16429,2012,2012-09-16,SNOWID2197,549284,2817040,,2532,152.0,,,,,
16430,2012,2012-09-15,SNOWID2195,542678,2829795,Male,3834,170.0,,,,,
16431,2012,2012-09-02,SNOWID2196,542663,2832408,Male,8112,233.0,,,,,
16432,2012,2012-08-30,SNOWID2194,561383,2782220,Female,9448,254.0,,,,,
16433,2012,2012-08-20,SNOWID2244,555240,2849311,Male,,,,,,,
16434,2012,2012-08-06,SNOWID2245,541939,2849283,Female,,,,,,,
16435,2012,2012-07-30,SNOWID2192,534844,2811172,,115,,,,,,
16436,2012,2012-07-30,SNOWID2193,541001,2808749,,121,,,,,,
16437,2012,2012-07-30,SNOWID2191,522359,2811547,Male,6132,205.0,,,,,
16438,2012,2012-07-22,SNOWID2186,489911,2855737,,118,,,,,,
16439,2012,2012-07-21,SNOWID2185,520169,2796309,Female,7254,249.0,,,,,
16440,2012,2012-07-19,SNOWID2184,531542,2806033,,114,,,,,,
16441,2012,2012-07-18,SNOWID2183,538271,2849720,Female,36200,380.0,,,,,
16442,2012,2012-07-08,SNOWID2145,520303,2796361,,872,117.5,,,,,
16443,2012,2012-06-21,SNOWID2143,548502,2814660,Female,1490,136.5,,,,,
16444,2012,2012-06-20,SNOWID2144,516579,2789872,,3396,168.0,,,,,
16445,2012,2012-06-13,SNOWID2142,543631,2809409,Female,7080,216.0,,,,,
16446,2012,2012-06-05,SNOWID2172,534750,2855896,Male,12700,258.0,,,,,
16447,2012,2012-06-05,SNOWID2139,542661,2830699,Female,2548,157.0,,,,,
16448,2012,2012-06-03,SNOWID2141,542721,2830775,Male,15158,296.5,,,,,
16449,2012,2012-05-25,SNOWID2140,520276,2792616,Male,3878,181.5,,,,,
16450,2012,2012-05-17,SNOWID2137,528320,2849372,Female,13508,271.5,36.0,,,Eggs,25
16451,2012,2012-05-17,SNOWID2136,529841,2849376,Female,15842,282.5,36.0,,,Eggs,24
16452,2012,2012-05-15,SNOWID2135,523436,2837704,Female,19052,303.5,40.5,,,Eggs,35
16453,2012,2012-05-04,SNOWID2133,525944,2849365,Female,20910,328.5,35.5,,,Eggs,35
16454,2012,2012-05-01,SNOWID2131,521822,2813688,Female,10050,244.0,31.0,,,Eggs,15
16455,2012,2012-05-01,SNOWID2132,531089,2849382,Female,15476,304.0,35.0,,,Eggs,29
16456,2012,2012-04-25,SNOWID2233,531089,2849382,Female,,,,,,,
16457,2012,2012-04-23,SNOWID2130,518626,2849334,Female,7288,208.0,30.0,,,Eggs,13
16458,2012,2012-04-12,SNOWID2158,530195,2849381,Female,,,,,,,
16459,2012,2012-04-08,SNOWID2125,523497,2837825,Male,5600,199.0,,,,,
16460,2012,2012-04-08,SNOWID2126,543815,2804990,Female,13082,260.5,32.5,,,Eggs,24
16461,2012,2012-04-07,SNOWID2124,536757,2804274,Female,14352,266.0,32.0,,,Eggs,27
16462,2012,2012-04-02,SNOWID2128,438991,2876479,Female,28324,339.5,46.5,,,Eggs,36
16463,2012,2012-03-30,SNOWID2123,531977,2805978,Male,3316,168.2,,,,Flaccid,
16464,2012,2012-03-22,SNOWID2121,550584,2843990,Male,4598,195.5,,,,,
16465,2012,2012-03-22,SNOWID2120,533955,2805437,Female,8544,217.0,28.0,,,Eggs,16
16466,2012,2012-03-15,SNOWID2116,526735,2849372,Female,16630,280.5,,,,,
16467,2012,2012-03-09,SNOWID2117,501012,2817699,Female,3730,171.0,,,,,
16468,2012,2012-03-09,SNOWID2115,533926,2805313,Female,10944,245.0,32.0,,,Eggs,16
16469,2012,2012-03-06,SNOWID2112,538666,2806976,Female,74600,482.0,,,,,
16470,2012,2012-02-20,SNOWID2106,518935,2849337,Female,9056,227.5,,,,,
16471,2012,2012-02-13,SNOWID2105,533614,2805649,Female,,,,,,,
16472,2012,2012-02-06,SNOWID2107,534655,2809120,Female,644,123.0,,,,,
16473,2012,2012-01-31,SNOWID2104,542274,2811379,Male,7462,219.0,,,,,
16474,2012,2012-01-31,SNOWID2103,542163,2811379,Male,8722,227.0,,,,,
16475,2012,2012-01-28,SNOWID2108,523412,2846959,Male,6368,212.0,,,,,
16476,2012,2012-01-20,SNOWID2100,536713,2804200,Female,10458,,,,,,
16477,2012,2012-01-16,SNOWID2102,434030,2875964,Male,14974,274.5,,,,,
16478,2012,2012-01-16,SNOWID2101,434030,2875964,Male,44000,399.5,,,,,
16479,2012,2012-01-15,SNOWID2098,433814,2875917,Male,31000,342.0,,,,,
16480,2012,2012-01-12,SNOWID2097,505243,2811369,Male,10306,256.5,,,,Turgid,
16481,2012,2012-01-12,SNOWID2095,516553,2872847,Male,17038,277.0,,,,Turgid,
16482,2012,2012-01-11,SNOWID2093,514122,2852649,Male,6878,214.0,,,,,
16483,2012,2012-01-06,SNOWID2088,536978,2842832,Male,8232,242.5,,,,Turgid,
16484,2012,2012-01-06,SNOWID2089,536978,2842832,Female,71000,,,,,Secondary,85
16485,2012,2012-01-05,SNOWID2094,468896,2864194,Female,8004,214.0,,,,Undeveloped,
16486,2012,2012-01-01,SNOWID2082,520305,2797386,Male,4588,183.0,,,,,
16487,2011,2011-12-26,SNOWID2080,532906,2843853,Male,4758,188.0,,,,,
16488,2011,2011-12-25,SNOWID2081,516519,2789761,Male,6984,198.0,,,,,
16489,2011,2011-12-25,SNOWID2076,565462,2831506,Female,40800,,,,,,
16490,2011,2011-12-19,SNOWID2079,468896,2864288,Male,20724,313.0,,,,,
16491,2011,2011-12-10,SNOWID2074,551042,2802412,Male,5972,196.5,,,,,
16492,2011,2011-12-10,SNOWID2075,523431,2838431,Female,3026,165.0,,,,Undeveloped,
16493,2011,2011-12-05,SNOWID2092,554145,2805908,Male,15400,253.0,,,,,
16494,2011,2011-12-04,SNOWID2064,521305,2849340,,9980,,,,,,
16495,2011,2011-12-04,SNOWID2071,547885,2810187,Male,9390,244.0,,,,,
16496,2011,2011-12-03,SNOWID2073,523501,2848989,Male,14352,343.5,,,,Flaccid,
16497,2011,2011-12-03,SNOWID2069,518743,2849333,Female,10430,,,,,,
16498,2011,2011-12-03,SNOWID2070,529020,2849372,Female,11880,,,,,,
16499,2011,2011-11-27,SNOWID2052,439577,2876057,Male,17600,,,,,Semi-turgid,
16500,2011,2011-11-21,SNOWID2053,543673,2807042,Male,388,84.0,,,,Undeveloped,
16501,2011,2011-11-16,SNOWID2072,552573,2806538,Male,6340,205.0,,,,,
16502,2011,2011-11-16,SNOWID2099,445722,2872454,Male,14700,285.0,,,,,
16503,2011,2011-11-13,SNOWID2067,543051,2820440,,7440,,,,,,
16504,2011,2011-11-12,SNOWID2066,553461,2845598,,9525,,,,,,
16505,2011,2011-11-12,SNOWID2056,497885,2734288,Male,9232,241.0,,,,Semi-turgid,
16506,2011,2011-11-10,SNOWID2051,523446,2838553,,1168,,,,,,
16507,2011,2011-11-01,SNOWID2049,492157,2805325,Female,18294,305.5,,,,Primary,
16508,2011,2011-10-31,SNOWID2047,526893,2849362,Female,,,,,,,
16509,2011,2011-10-27,SNOWID2046,537445,2854311,,63100,424.0,,,,,
16510,2011,2011-10-12,SNOWID2043,550126,2813606,,5302,,,,,,
16511,2011,2011-10-09,SNOWID2040,537747,2806021,Female,408,83.0,,,,Undeveloped,
16512,2011,2011-10-08,SNOWID2041,539445,2807307,Male,11058,270.5,,,,Semi-turgid,
16513,2011,2011-10-06,SNOWID2039,538451,2810179,Male,352,82.0,,,,Undeveloped,
16514,2011,2011-10-06,SNOWID2044,516783,2849188,Male,8622,228.0,,,,Semi-turgid,
16515,2011,2011-10-03,SNOWID2026,550151,2811500,Male,3710,169.5,,,,Undeveloped,
16516,2011,2011-09-29,SNOWID2025,520299,2794983,Male,2834,161.5,,,,Undeveloped,
16517,2011,2011-09-28,SNOWID2023,520301,2798974,Female,2494,170.5,,,,Undeveloped,
16518,2011,2011-09-28,SNOWID2024,546441,2814598,Female,10936,238.0,,,,Primary,
16519,2011,2011-09-23,SNOWID2022,529159,2813365,Female,4618,200.0,,,,Primary,
16520,2011,2011-09-17,SNOWID2027,557000,2791478,Female,,211.0,,,,,
16521,2011,2011-09-12,SNOWID2020,524125,2844334,Female,4854,196.0,,,,Primary,
16522,2011,2011-09-09,SNOWID2021,553544,2806673,Male,27650,348.0,,,,Flaccid,
16523,2011,2011-09-07,SNOWID2019,514306,2788336,Female,6532,217.0,,,,Primary,
16524,2011,2011-08-24,SNOWID2018,553815,2806557,Male,126,62.4,,,,Undeveloped,
16525,2011,2011-08-24,SNOWID2016,522661,2812701,Male,3704,177.0,,,,Flaccid,
16526,2011,2011-08-22,SNOWID2015,522491,2811758,Male,5362,197.0,,,,Flaccid,
16527,2011,2011-08-21,SNOWID2012,517252,2790326,Female,3720,216.0,,,,Eggs,2
16528,2011,2011-08-20,SNOWID2011,519027,2807146,Male,1628,135.0,,,,Undeveloped,
16529,2011,2011-08-20,SNOWID2013,516133,2789570,Male,6610,207.5,,,,Flaccid,
16530,2011,2011-08-19,SNOWID2014,539064,2809823,Female,145,65.5,,,,,
16531,2011,2011-08-19,SNOWID2010,531125,2812775,Female,3056,173.5,,,,Primary,
16532,2011,2011-08-18,SNOWID2009,542274,2808775,Male,144,63.5,,,,Undeveloped,
16533,2011,2011-08-17,SNOWID2008,520298,2793173,Male,3630,176.5,,,,Flaccid,
16534,2011,2011-08-15,SNOWID2007,552950,2806654,Female,100,56.5,,,,,
16535,2011,2011-08-14,SNOWID2006,542195,2808740,Male,112,57.5,,,,Flaccid,
16536,2011,2011-08-08,SNOWID2004,438576,2876775,Female,168,66.9,,,,,
16537,2011,2011-08-07,SNOWID2003,478557,2861894,Female,544,99.0,,,,Undeveloped,
16538,2011,2011-08-06,SNOWID2005,550113,2814473,,1682,,,,,,
16539,2011,2011-08-02,SNOWID2000,519027,2807146,Male,109,58.0,,,,Undeveloped,
16540,2011,2011-08-02,SNOWID2001,519027,2807146,Male,148,63.5,,,,Undeveloped,
16541,2011,2011-08-02,SNOWID2002,519027,2807146,Female,113,62.0,,,,,
16542,2011,2011-07-31,SNOWID1997,525070,2849351,Male,4064,188.0,,,,,
16543,2011,2011-07-30,SNOWID1996,497796,2833649,Male,6598,218.0,,,,Flaccid,
16544,2011,2011-07-30,SNOWID1998,552561,2816667,Female,12032,304.5,,,,Primary,
16545,2011,2011-07-29,SNOWID1995,537230,2805086,Female,11802,339.0,,,,Primary,
16546,2011,2011-07-21,SNOWID1994,520300,2792947,Female,1502,134.0,,,,Undeveloped,
16547,2011,2011-07-19,SNOWID1993,543712,2809448,Female,5582,220.0,,,,Primary,
16548,2011,2011-07-11,SNOWID1990,523417,2848146,Male,5016,205.0,,,,Flaccid,
16549,2011,2011-07-04,SNOWID1985,543854,2811331,Male,3270,176.0,,,,Undeveloped,
16550,2011,2011-06-28,SNOWID1983,540145,2849271,Male,3994,181.5,,,,Flaccid,
16551,2011,2011-06-28,SNOWID1982,531440,2808099,Male,5114,232.5,,,,Flaccid,
16552,2011,2011-06-22,SNOWID2031,,,Male,9300,,,,,,
16553,2011,2011-06-14,SNOWID1979,551038,2812595,Male,898,110.0,,,,Undeveloped,
16554,2011,2011-06-14,SNOWID1977,546423,2849278,Female,29600,,,,,,
16555,2011,2011-06-13,SNOWID1978,523107,2812402,Female,1336,131.5,,,,Undeveloped,
16556,2011,2011-06-08,SNOWID1976,542263,2808763,Male,998,117.0,,,,Undeveloped,
16557,2011,2011-06-08,SNOWID1975,545632,2849229,Female,25300,358.0,,,,Primary,
16558,2011,2011-05-25,SNOWID1970,552095,2838238,Female,,,,,,,
16559,2011,2011-05-21,SNOWID1971,545636,2825537,Male,6730,227.0,,,,Flaccid,
16560,2011,2011-05-19,SNOWID1966,530674,2807213,Female,3342,184.5,,,,Primary,
16561,2011,2011-05-16,SNOWID1967,586419,2852346,Female,26300,333.0,,,,Secondary,
16562,2011,2011-05-07,SNOWID1964,531915,2807982,Female,5766,207.5,,,,Primary,
16563,2011,2011-05-06,SNOWID1963,511299,2786255,Female,6186,212.0,,,,Primary,
16564,2011,2011-05-02,SNOWID1962,547974,2831464,Male,9976,270.0,,,,Flaccid,
16565,2011,2011-04-29,SNOWID1960,553973,2806489,,1200,,,,,,
16566,2011,2011-04-28,SNOWID1959,554059,2806199,Male,,,,,,,
16567,2011,2011-04-26,SNOWID1958,506757,2780338,,3472,,,,,,
16568,2011,2011-04-24,SNOWID1957,537625,2808117,Female,18986,291.0,37.0,,,Eggs,28
16569,2011,2011-04-21,SNOWID1956,541498,2808352,,7622,,,,,,
16570,2011,2011-04-14,SNOWID1953,,,Male,,288.0,,,,,
16571,2011,2011-03-30,SNOWID1948,515432,2789102,Female,3980,183.0,,,,Primary,
16572,2011,2011-03-28,SNOWID1946,516165,2864731,Female,41900,399.5,51.0,,,Eggs,52
16573,2011,2011-03-25,SNOWID1945,545328,2827138,Male,1750,133.0,,,,Semi-turgid,
16574,2011,2011-03-25,SNOWID1947,525031,2849360,Male,7550,234.5,,,,Semi-turgid,
16575,2011,2011-03-23,SNOWID1944,532967,2842244,Male,8100,233.0,,,,,
16576,2011,2011-03-22,SNOWID1940,532642,2851470,Female,28600,365.0,42.0,,,Eggs,50
16577,2011,2011-03-20,SNOWID1937,542576,2835579,Male,5520,218.0,,,,Semi-turgid,
16578,2011,2011-03-20,SNOWID1938,542576,2835579,Female,14560,274.0,,,,Secondary,24
16579,2011,2011-03-15,SNOWID1943,529438,2849446,Female,15800,301.0,,,,,
16580,2011,2011-03-09,SNOWID1936,514864,2788670,Male,6170,213.0,,,,Semi-turgid,
16581,2011,2011-03-04,SNOWID1933,536248,2803406,Male,9340,236.0,,,,Semi-turgid,
16582,2011,2011-03-04,SNOWID1934,536248,2803406,Female,12200,246.0,,,,Secondary,27
16583,2011,2011-03-02,SNOWID1932,517869,2885992,Female,26670,312.0,,,,Secondary,36
16584,2011,2011-02-26,SNOWID1931,559130,2809080,Male,9750,235.0,,,,,
16585,2011,2011-02-22,SNOWID1930,523501,2848989,Male,4120,,,,,,
16586,2011,2011-02-19,SNOWID1926,536182,2803298,Male,7270,,,,,,
16587,2011,2011-02-19,SNOWID1925,520298,2795737,Female,9310,,,,,,
16588,2011,2011-02-18,SNOWID1924,551043,2802265,Male,8690,236.0,,,,Semi-turgid,
16589,2011,2011-02-17,SNOWID1935,468913,2862947,Male,4840,204.5,,,,Semi-turgid,
16590,2011,2011-02-15,SNOWID1922,524211,2849360,Male,2600,162.5,,,,,
16591,2011,2011-02-14,SNOWID1923,516791,2868388,Male,,,,,,,
16592,2011,2011-02-07,SNOWID1919,545179,2818283,Male,3820,177.0,,,,Turgid,
16593,2011,2011-02-01,SNOWID1929,553885,2806179,Female,610,98.0,,,,,
16594,2011,2011-01-26,SNOWID1917,537789,2842833,Male,8190,235.0,,,,Semi-turgid,
16595,2011,2011-01-25,SNOWID1915,565576,2822007,Male,32600,330.0,,,,Turgid,
16596,2011,2011-01-25,SNOWID1914,565571,2821786,Female,23700,292.0,,,,Secondary,51
16597,2011,2011-01-23,SNOWID1911,520886,2849338,Female,11650,252.5,,,,Secondary,24
16598,2011,2011-01-19,SNOWID1912,531801,2808097,Male,2000,173.5,,,,Flaccid,
16599,2011,2011-01-15,SNOWID1913,522190,2849346,Female,8040,236.0,,,,Primary,20
16600,2011,2011-01-13,SNOWID1904,525557,2849365,Male,6090,199.0,,,,Semi-turgid,
16601,2011,2011-01-13,SNOWID1906,539948,2809322,Male,5030,201.0,,,,Semi-turgid,
16602,2011,2011-01-13,SNOWID1905,528183,2849376,Male,7630,224.5,,,,Semi-turgid,
16603,2011,2011-01-10,SNOWID1893,565521,2822457,Male,18650,,,,,Turgid,
16604,2011,2011-01-09,SNOWID1896,542543,2831649,Male,8030,215.0,,,,Turgid,
16605,2011,2011-01-08,SNOWID1892,565438,2821063,Female,8930,217.0,,,,Primary,
16606,2011,2011-01-08,SNOWID1898,521850,2849345,Female,13910,277.5,,,,Secondary,20
16607,2011,2011-01-08,SNOWID1900,528676,2849371,Female,22340,314.0,,,,Secondary,37
16608,2011,2011-01-07,SNOWID1899,524659,2849364,Male,7060,220.0,,,,Turgid,
16609,2011,2011-01-07,SNOWID1897,507987,2781581,Female,19990,297.0,,,,,42
16610,2011,2011-01-05,SNOWID1890,511255,2786214,Male,8130,212.0,,,,Turgid,
16611,2011,2011-01-05,SNOWID1901,552703,2781230,Female,23380,301.0,,,,Secondary,50
16612,2011,2011-01-03,SNOWID1889,535492,2811182,Male,5490,202.5,,,,Turgid,
16613,2011,2011-01-02,SNOWID1887,427935,2879303,Female,20430,275.0,,,,Secondary,33
16614,2010,2010-12-29,SNOWID1880,524578,2849352,Female,,,,,,,
16615,2010,2010-12-29,SNOWID1881,522832,2849362,Female,9830,226.0,,,,Secondary,26
16616,2010,2010-12-29,SNOWID1878,526953,2849371,Female,12570,250.0,,,,Secondary,20
16617,2010,2010-12-29,SNOWID1879,523373,2847865,Female,49900,409.0,,,,,
16618,2010,2010-12-28,SNOWID1883,516168,2865061,Male,,,,,,,
16619,2010,2010-12-28,SNOWID1885,515124,2856672,Male,,,,,,,
16620,2010,2010-12-28,SNOWID1884,515124,2856672,Female,,,,,,Secondary,66
16621,2010,2010-12-27,SNOWID1876,506964,2780396,Male,7420,209.0,,,,Turgid,
16622,2010,2010-12-27,SNOWID1877,506964,2780396,Female,9730,228.0,,,,Secondary,9
16623,2010,2010-12-21,SNOWID1886,565575,2822048,Male,,,,,,,
16624,2010,2010-12-21,SNOWID1942,516542,2885980,Male,23700,313.5,,,,Turgid,
16625,2010,2010-12-19,SNOWID1875,553776,2806544,Male,800,106.0,,,,Undeveloped,
16626,2010,2010-12-18,SNOWID1874,553775,2806548,Male,1050,115.5,,,,Undeveloped,
16627,2010,2010-12-18,SNOWID1873,543805,2812905,Female,880,99.0,,,,Undeveloped,
16628,2010,2010-12-16,SNOWID1871,507835,2782462,Male,9340,259.5,,,,Flaccid,
16629,2010,2010-12-15,SNOWID1941,523624,2893024,Male,,,,,,Turgid,
16630,2010,2010-12-15,SNOWID1870,550413,2846757,Male,3940,184.0,,,,Semi-turgid,
16631,2010,2010-12-15,SNOWID1868,520595,2849347,Male,6680,206.0,,,,Semi-turgid,
16632,2010,2010-12-15,SNOWID1867,,,Male,17620,288.0,,,,Turgid,
16633,2010,2010-12-15,SNOWID1869,520581,2849347,Female,5990,,,,,,
16634,2010,2010-12-15,SNOWID1866,550472,2844501,Female,1740,133.0,,,,Undeveloped,
16635,2010,2010-12-13,SNOWID1860,545747,2832407,Male,5730,194.0,,,,Turgid,
16636,2010,2010-12-12,SNOWID1858,551042,2802524,Male,4650,192.0,,,,Turgid,
16637,2010,2010-12-11,SNOWID1857,542680,2827994,Male,3160,164.0,,,,Semi-turgid,
16638,2010,2010-12-11,SNOWID1856,468874,2865618,Male,7750,226.0,,,,Semi-turgid,
16639,2010,2010-12-10,SNOWID1855,542692,2827531,Male,2660,161.5,,,,Semi-turgid,
16640,2010,2010-12-10,SNOWID1862,551040,2803547,Male,6010,194.0,,,,Semi-turgid,
16641,2010,2010-12-10,SNOWID1864,551018,2804787,Male,6620,215.0,,,,Semi-turgid,
16642,2010,2010-12-10,SNOWID1854,519188,2849343,Male,8330,222.5,,,,Turgid,
16643,2010,2010-12-10,SNOWID1863,551031,2804044,Male,28420,336.0,,,,Flaccid,
16644,2010,2010-12-09,SNOWID1852,527756,2813531,Male,5510,202.0,,,,Turgid,
16645,2010,2010-12-09,SNOWID1853,527756,2813531,Male,3820,215.0,,,,Turgid,
16646,2010,2010-12-09,SNOWID1851,535669,2802413,Male,7110,222.0,,,,Semi-turgid,
16647,2010,2010-12-08,SNOWID1849,524655,2849361,Male,6630,,,,,,
16648,2010,2010-12-08,SNOWID1850,519710,2849342,Male,6650,,,,,,
16649,2010,2010-12-08,SNOWID1848,525749,2849367,Male,18370,295.5,,,,Turgid,
16650,2010,2010-12-07,SNOWID1845,530017,2849379,Male,5160,196.0,,,,Turgid,
